Language,"Source Text","Bing Translate #1","Bing Translate #2","Bing Score (RTT with similar_text)","Bing Score (RTT with meteor)","Google Translate #1","Google Translate #2","Google Score (RTT with similar_text)","Google Score (RTT with meteor)","Yandex Translate #1","Yandex Translate #2","Yandex Score (RTT with similar_text)","Yandex Score (RTT with meteor)"
﻿en-sv,"it is difficult to establish a profile of the purchaser , because the notebook attracts a businessman , a student and a professional .","Det är svårt att upprätta en profil av köparen, eftersom anteckningsboken lockar en affärsman, en student och en professionell.","It is difficult to establish a profile of the buyer, because the notebook attracts a businessman, a student and a professional.",0.95019157088123,0.83248945147679,"Det är svårt att skapa en profil för köparen, eftersom anteckningsboken lockar en affärsman, en student och en professionell.","It's difficult to create a profile for the buyer because the notebook attracts a businessman, student, and professional.",0.85826771653543,0.51881650095936,"det är svårt att upprätta en profil av köparen , eftersom den bärbara datorn lockar en affärsman , en student och en professionell .","it is difficult to establish a profile of the buyer , since the laptop attracts a businessman , a student and a professional .",0.89230769230769,0.8587962962963
﻿en-sv,"Yangcheng Evening News Group 's New Express had published several untrue reports .","Yangcheng kväll nyheter koncernens nya Express hade publicerat flera osanna rapporter.","Yangcheng evening news group's new Express had published several untrue reports.",0.93827160493827,0.770703125,"Yangcheng Evening News Groups New Express hade publicerat flera osannolika rapporter.","Yangcheng Evening News Groups New Express had published several unlikely reports.",0.93251533742331,0.67226080246914,"Yangcheng Evening News Group 's Nya Express hade publicerat flera osanna rapporter .","Yangcheng Evening News Group "" New Express had published several false reports .",0.92592592592593,0.90598290598291
﻿en-sv,"Gabby , you have not been beaten .","Ratata, du har inte blivit slagen.","Ratata, you've not been beaten.",0.76923076923077,0.19480519480519,"Gabby, du har inte blivit slagen.","Gabby, you have not been successful.",0.77142857142857,0.57179487179487,"Gabby , du har inte blivit slagen .","Gabby , you have not been beaten .",1,0.9375
﻿en-sv,"three hooligans attacked 41-year-old man on Saturday and sprayed pepper into face after punching .","tre huliganer attackerade 41-årig man på lördag och sprutade peppar i ansiktet efter stansning.","three hooligans attacked the 41-year-old man on Saturday and sprayed pepper on her face after punching.",0.93532338308458,0.91634004595216,"tre hooligans attackerade 41-årig man på lördag och sprutade peppar i ansiktet efter stansning.","Three hooligans attacked the 41-year-old man on Saturday and sprayed pepper in his face after punching.",0.93532338308458,0.84838747599828,"tre huliganer attackerade 41-årig man på lördag och sprutade peppar i ansiktet efter stansning .","three hooligans attacked the 41-year-old man on Saturday and sprayed pepper in his face after punching .",0.95049504950495,0.91031149301826
﻿en-sv,"the small town is bursting with overpowering architecture from Soviet times .","den lilla staden sprudlar av överväldigande arkitektur från sovjettiden.","the small town bursting with overwhelming architecture of the Soviet era.",0.84,0.59020483193277,"den lilla staden spränger med överväldigande arkitektur från sovjetiska tider.","The small town blows with overwhelming architecture from Soviet times.",0.84353741496599,0.63559322033898,"den lilla staden är full med överväldigande arkitektur från Sovjettiden .","the small town is full with overpowering architecture from Soviet times .",0.93333333333333,0.90736914600551
﻿en-sv,"real power does not come from the people as the Western-style constitutions claim .","verkliga makten kommer inte från folket som västerländska konstitutioner fordran.","real power comes not from people like western constitutions.",0.75524475524476,0.22222222222222,"verklig kraft kommer inte från folket som de västerländska konstitutionerna hävdar.","Real power does not come from the people as the Western Constitution claims.",0.91823899371069,0.71654676258993,"verkliga kraften inte kommer från människor som i Västerländsk stil och konstitutioner anspråk .","real power does not come from the people that Western-style constitutions in the claims .",0.91860465116279,0.83530338849488
﻿en-sv,"the latest wave of violence between Israel and the Gaza strip has sparked a lot of reaction .","den senaste vågen av våld mellan Israel och Gaza har väckt en hel del reaktion.","the latest wave of violence between Israel and Gaza has brought a lot of reaction.",0.86857142857143,0.77294477112879,"Den senaste våldet av våld mellan Israel och Gaza-remsan har gett mycket reaktion.","The latest violence of Israel-Gaza Strip has given a lot of reaction.",0.74074074074074,0.51264367816092,"den senaste vågen av våldet mellan Israel och Gaza har väckt en hel del reaktioner .","the latest wave of violence between Israel and Gaza has brought a lot of reactions .",0.87005649717514,0.76860238477413
﻿en-sv,"this especially concerns accidents with large number of participants .","Detta gäller särskilt olyckor med stort antal deltagare.","This applies especially to accidents with large numbers of participants.",0.85915492957746,0.57244897959184,"Detta gäller särskilt olyckor med ett stort antal deltagare.","This is especially true of accidents involving a large number of participants.",0.78378378378378,0.52159926470588,"detta rör framför allt olyckor med stort antal deltagare .","this concerns, above all, accidents with large number of participants .",0.83687943262411,0.85197408629752
﻿en-sv,"but then everything is expensive .","men då allt är dyrt.","but then everything is expensive.",0.98507462686567,0.82033898305085,"men då är allt dyrt.","but then everything is expensive.",0.98507462686567,0.82033898305085,"men då allt är dyrt .","but then everything is expensive .",1,0.98148148148148
﻿en-sv,"you would hardly believe it , but this building is a showcase project .","du skulle knappast tro det, men denna byggnad är ett showcase-projekt.","you would hardly believe it, but this building is a showcase project.",0.98571428571429,0.85346215780998,"du skulle knappt tro på det, men den här byggnaden är ett showcase-projekt.","You would barely believe it, but this building is a showcase project.",0.94285714285714,0.75967181698407,"du skulle knappast tro det , men denna byggnad är en presentation projektet .","you would hardly believe it , but this building is a showcase project .",1,0.98833819241983
﻿en-sv,"the Executive Board has not been of much help , though it is mostly preoccupied by this issue .","Direktionen har inte varit till mycket hjälp, men det är främst upptagen av problemet.","The Executive Board has not been of much help, but it is mainly occupied by the problem.",0.81967213114754,0.67181795291452,"direktionen har inte varit till stor hjälp, men det är oftast upptagen med denna fråga.","The Executive Board has not been helpful, but it is usually busy with this issue.",0.72727272727273,0.50403225806452,"Direktionen har inte varit till mycket hjälp , men det är mest upptagen med att denna fråga .","The executive board has not been of much help , but it is the most preoccupied with this question .",0.82474226804124,0.81560863874346
﻿en-sv,"Pena Nieto vowed to continue Mexico 's war against the drug cartels .","Pena Nieto lovade att fortsätta Mexikos krig mot drogkartellerna.","Pena Nieto pledged to continue Mexico's war against drug cartels.",0.8955223880597,0.55302657480315,"Pena Nieto lovade att fortsätta Mexikos krig mot narkotikakartellerna.","Pena Nieto promised to continue Mexico's war on drug cartels.",0.84615384615385,0.45074722802507,"Pena Nieto har lovat att fortsätta Mexico 's krig mot knarkkartellerna .","Pena Nieto has vowed to continue Mexico's war against drug cartels .",0.93430656934307,0.72674418604651
﻿en-sv,"this is a case of a "" completely broken personality .","Detta är ett fall av en ”helt bruten personlighet.","This is a case of a ""completely broken personality.",0.96153846153846,0.79675354366712,"detta är ett fall av en ""fullständigt trasig personlighet.","This is a case of a ""completely broken personality.",0.96153846153846,0.79675354366712,"detta är ett fall av en "" helt bruten personlighet .","this is a case of a "" completely broken personality .",1,0.97595792637115
﻿en-sv,"we are the digital immigrants who have to teach them .","Vi är digitala invandrarna som har att lära dem.","We are digital immigrants who have to learn them.",0.87378640776699,0.69444444444444,"Vi är de digitala invandrare som måste lära dem.","We are the digital immigrants who must learn them.",0.80769230769231,0.62263794406652,"vi är en digital invandrare som har att lära dem .","we are a digital immigrant who has to learn them .",0.86538461538462,0.43599257884972
﻿en-sv,"the Muslim Brothers stated that both those against and those in favour .","den muslimska bröder uppgav att de mot såväl de i favören.","the Muslim brothers said they both those in favour.",0.76422764227642,0.50372529964367,"de muslimska bröderna uppgav att både de mot och de till förmån.","The Muslim brothers stated that they both and they benefited.",0.67669172932331,0.49975895870159,"de Muslimska Bröder konstaterade att både de som är emot och de som är för .","the Muslim Brothers stated that both those opposed and those for .",0.8695652173913,0.76472868217054
﻿en-sv,"he would like to see the position given to an experienced top manager .","han skulle vilja se den ståndpunkten att en erfaren top chef.","He would like to see the position that an experienced top manager.",0.90510948905109,0.78901664870044,"han skulle vilja se den ställning som ges till en erfaren toppchef.","He would like to see the position given to a senior senior manager.",0.82608695652174,0.70971223021583,"han skulle vilja se den position med tanke på att en erfaren top chef .","he would like to see the position given to an experienced top chef .",0.93525179856115,0.9268808114962
﻿en-sv,"where do we find employment for tens of millions of our young men and women .","där hittar vi sysselsättning för tiotals miljoner av våra unga män och kvinnor.","where we find jobs for tens of millions of our young men and women.",0.88888888888889,0.81080068908696,"var hittar vi anställning för tiotals miljoner av våra unga män och kvinnor.","where do we find employment for tens of millions of our young men and women.",0.99346405228758,0.94227812718379,"där gör vi för att finna sysselsättning för miljontals av våra unga män och kvinnor .","where do we find employment for millions of our young men and women .",0.94520547945205,0.86589382588478
﻿en-sv,"norms relating to fruit and vegetables have already been softened by the EU .","normer för frukt och grönsaker har redan mjukats upp av EU.","standards for fruit and vegetables have already softened by the EU.",0.79166666666667,0.64476885644769,"normer som gäller frukt och grönsaker har redan mjukats av EU.","The standards for fruit and vegetables have already been softened by the EU.",0.81045751633987,0.78898864379571,"normer om att frukt och grönsaker har redan varit mjukas upp av EU .","standards to fruit and vegetables has already been softened up by the EU .",0.8476821192053,0.7668240850059
﻿en-sv,"nor will trials of civilians be banned .","inte heller kommer att prövningar av civila förbjudas.","nor will that trials of civilians be outlawed.",0.83720930232558,0.703125,"Inte heller kommer försök av civila att förbjudas.","Nor will attempts by civilians be banned.",0.79012345679012,0.56455696202532,"inte heller kommer prövningar av civila förbjudas .","neither will trials of civilians be prohibited .",0.81818181818182,0.73611111111111
﻿en-sv,"the secretary of defense painted a bleak picture of what could lie ahead .","försvarsministern målade en dyster bild av vad som kunde ligga framåt.","Defense Secretary painted a grim picture of what could lie ahead.",0.77697841726619,0.65109489051095,"Försvarssekreteraren målade en dyster bild av vad som kunde ligga framåt.","The defense secretary painted a gloomy picture of what could be ahead.",0.76388888888889,0.46050724637681,"försvarsministern målade upp en dyster bild av vad som kan ligga framför oss .","the secretary of defense painted a bleak picture of what may lie in front of us .",0.8258064516129,0.90350477924442
﻿en-sv,"quit investment banking and turn back to Swiss roots .","sluta investment banking och vända tillbaka till schweiziska rötter.","Quit investment banking and turn back to Swiss roots.",0.97196261682243,0.90410275595461,"sluta investeringsbank och återgå till schweiziska rötter.","stop investment bank and return to Swiss roots.",0.83168316831683,0.37959183673469,"sluta investment banking och vända tillbaka till Schweiziska rötter .","quit investment banking and go back to Swiss roots .",0.94339622641509,0.88333333333333
﻿en-sv,"these investments respond to the ideas that front-line clinicians have told me will be the best ways to tend to Tasmania 's health system .","dessa investeringar svara på de idéer som frontlinjen kliniker har berättat för mig blir de bästa sätten att tenderar att Tasmanien hälso-och sjukvårdssystemet.","These investments respond to the ideas that front line clinicians have told me are the best ways to tend to Tasmania's health-care system.",0.93140794223827,0.71802817602549,"dessa investeringar svarar på de idéer som frontlinjekliniker har sagt till mig kommer att vara de bästa sätten att tendera till Tasmaniens hälsosystem.","These investments respond to the ideas that frontline clinics have said to me will be the best ways to tender for the Tasmanian health system.",0.90391459074733,0.78285,"dessa investeringar motsvarar de idéer som front-line kliniker har berättat för mig kommer att vara de bästa sätten att tenderar att Tasmanien 's health system .","these investments respond to the ideas that front-line clinicians have told me will be the best ways to tend to Tasmania's health system .",0.99638989169675,0.92266988559152
﻿en-sv,"the inseparable pair - who are the same height - were commended for appearance .","de oskiljaktiga paret - som är samma höjd - var beröm för utseende.","the inseparable pair-who is the same height was praised for appearance.",0.82119205298013,0.32848755940732,"Det oskiljaktiga paret - som är samma höjd - var berömd för utseende.","The inseparable pair - which is the same height - was famous for appearance.",0.80769230769231,0.59865771812081,"det oskiljaktiga paret - som är i samma höjd som var beröm för utseende .","the inseparable pair - who are in the same height as the was praise for the look .",0.71604938271605,0.78334686931972
﻿en-sv,"they will end at around the time when Kiribati reaches the end of the Mayan calendar .","de kommer att sluta på runt den tid när Kiribati når slutet av Maya-kalendern.","they will stop at around the time when Kiribati reaches the end of the Mayan calendar.",0.95348837209302,0.87113740959895,"De kommer att sluta runt den tid då Kiribati når slutet av Mayakalendern.","They will end around the time when Kiribati reaches the end of Mayan calendar.",0.9390243902439,0.82854698765734,"de kommer att sluta på runt när Kiribati når slutet av mayakalendern .","they will stop at around when It reaches the end of the mayan calendar .",0.83544303797468,0.59770357847281
﻿en-sv,"Georges Bwelle watched his ill father slip in and out of consciousness .","Georges Bwelle såg sin sjuka far glida in och ut ur medvetandet.","Georges Bwelle saw his sick father slipping in and out of consciousness.",0.875,0.63786008230453,"Georges Bwelle såg att hans stackars far släppte in och ut ur medvetandet.","Georges Bwelle saw that his poor father let in and out of consciousness.",0.84722222222222,0.6329534662868,"Georges Bwelle såg sin sjuka far glida in och ut ur medvetandet .","Georges Bwelle watched his ill father slip in and out of consciousness .",1,0.99817933545744
﻿en-sv,"patterns of early puberty appear to be influenced by everything from economic conditions to climate to genes .","mönster av tidig pubertet verkar påverkas av allt från ekonomiska villkor till klimat att gener.","patterns of precocious puberty seems to be influenced by everything from the economy to climate change to genes.",0.78378378378378,0.68671926364234,"mönster av tidig puberteten verkar vara influerad av allt från ekonomiska förhållanden till klimat mot gener.","Patterns of early puberty seem to be influenced by everything from economic conditions to climate against genes.",0.91891891891892,0.8300434512725,"mönster av tidiga puberteten verkar vara influerad av allt från ekonomiska villkor för klimatet är att gener .","patterns of early puberty appear to be influenced by everything from economic conditions to climate to genes .",1,0.99931412894376
﻿en-sv,"and on closer observation , the everyday world does not appear quite so ' un-vegan ' .","och på närmare observation, visas inte vardagen ganska så 'FN-vegan'.","and on closer observation, you will not see everyday life quite so ' UN-vegan '.",0.74698795180723,0.4754525777253,"och vid närmare observation verkar den vardagliga världen inte riktigt så ""un-vegan"".","and on closer observation, the everyday world does not seem so ""un-vegan"".",0.875,0.53844227397946,"och vid närmare observation , den vardagen och det verkar inte riktigt så ""icke-vegan"".","and upon closer observation , the everyday and there does not really seem so ""non-vegan"".",0.77714285714286,0.37827380952381
﻿en-sv,"Boeing announced its biggest-ever order for commercial airplanes .","Boeing meddelade sin största någonsin beställa för kommersiella flygplan.","Boeing announced its largest-ever order for commercial aircraft.",0.87692307692308,0.63202247191011,"Boeing tillkännagav sin största order för kommersiella flygplan.","Boeing announced its largest order for commercial aircraft.",0.832,0.63202247191011,"Boeing meddelade sitt största någonsin för kommersiella flygplan .","Boeing announced its largest ever for commercial aircraft .",0.816,0.625
﻿en-sv,"an open letter appeared online , whose authors demand to abandon the "" senseless toughening . ""","ett öppet brev dök upp online, vars författare efterfrågan att överge det ”meningslösa hårdare”.","an open letter appeared online, whose authors demand to abandon the ""senseless harder"".",0.9010989010989,0.65114625167336,"Ett öppet brev framkom online, vars författare kräver att man överger den ""meningslösa förhäxningen"".","An open letter appeared online, whose author calls for abandoning the ""meaningless hesitation"".",0.74736842105263,0.21084337349398,"ett öppet brev dök upp nätet , vars författare efterfrågan att överge den "" meningslösa hårdare . ""","an open letter appeared online , whose authors demand to abandon the "" meaningless harder . """,0.8936170212766,0.85411764705882
﻿en-sv,"sixty-six parent coordinators were laid off and not merely excessed .","sextio-sex överordnade samordnarna var uppsagd och inte bara excessed.","Sixty-six parent coordinators was laid off and not just excessed.",0.86567164179104,0.68807339449541,"sextiofem föräldrakoordinatorer avskedades och inte bara överdrivna.","sixty-five parental coordinators were dismissed and not only exaggerated.",0.74647887323944,0.29224537037037,"sextio-sex förälder samordnare var permitterad och inte bara excessed .","sixty-six parent coordinator was laid off, and not just excessed .",0.87407407407407,0.68181818181818
﻿en-sv,"the computer pioneer provides software and consultancy services .","datorbanbrytaren ger programvara och konsulttjänster.","computer pioneer provides software and consulting services.",0.91935483870968,0.63920454545455,"datorpionjären tillhandahåller programvara och konsulttjänster.","computer hostess provides software and consulting services.",0.83870967741935,0.50681818181818,"datorn pioneer erbjuder mjukvara och konsulttjänster .","the computer pioneer offers software and consulting services .",0.88188976377953,0.70521541950113
﻿en-sv,"Muammar Kaddafi is buried at an unknown place in the desert .","Muammar Kaddafi är begravd på en okänd plats i öknen.","Muammar since Mr Gaddafi is buried at an unknown location in the desert.",0.84210526315789,0.71115192327314,"Muammar Kaddafi är begravd på ett okänt ställe i öknen.","Muammar Kaddafi is buried in an unknown place in the desert.",0.95867768595041,0.88096395583027,"Muammar Kaddafi är begravd på okänd plats i öknen .","Mr, since mr gaddafi was buried at an unknown place in the desert .",0.859375,0.73365715442218
﻿en-sv,"he denied the changes were made at the request of Mr Obeid .","Han förnekade ändringarna gjordes på begäran av herr Obeid.","He denied the changes were made at the request of Mr Obeid.",0.97478991596639,0.92807924203273,"han förnekade förändringarna gjordes på begäran av Obeid.","He denied the changes were made at the request of Obeid.",0.94827586206897,0.85065857438017,"han förnekade att ändringar har gjorts på begäran av Herr Obeid .","he denied that the changes have been made at the request of Mr Obeid .",0.89230769230769,0.89225589225589
﻿en-sv,"there are scenes from the CIA headquarters and other agencies","Det finns scener från CIA: S högkvarter och andra organ","There are scenes from CIA headquarters and other agencies",0.94915254237288,0.90410275595461,"Det finns scener från CIA: s huvudkontor och andra organ","There are scenes from the CIA headquarters and other bodies",0.91666666666667,0.89506172839506,"det är scener från CIA: s högkvarter och andra organ","there are scenes from the CIA headquarters, and other agencies",0.99186991869919,0.9995
﻿en-sv,"specific plans were drawn up two years ago .","specifika planer drogs upp för två år sedan.","specific plans were drawn up two years ago.",0.98850574712644,0.89185393258427,"Speciella planer upprättades för två år sedan.","Special plans were established two years ago.",0.71910112359551,0.50681818181818,"särskilda planer drogs upp för två år sedan .","specific plans were drawn up two years ago .",1,0.99451303155007
﻿en-sv,"the European Commission met the CR halfway by organising a tender for the purchase of cereals .","Europeiska kommissionen träffade CR halvvägs genom att organisera ett anbud för inköp av spannmål.","The European Commission met CR halfway through to organise a tender for purchase of cereals.",0.85561497326203,0.68845072751323,"Europeiska kommissionen träffade CR halvvägs genom att organisera ett anbud för inköp av spannmål.","The European Commission met the CR half way through organizing a tender for grain purchases.",0.82352941176471,0.52579365079365,"Europeiska Kommissionen möttes CR halvvägs genom att organisera ett anbud för köp av spannmål .","The european Commission met CR halfway through to organize a tender for the purchase of cereals .",0.86458333333333,0.79111644657863
﻿en-sv,"the resulting burden placed on employees could result in the termination of the employment contract .","den resulterande börda som läggs på anställda kan resultera i uppsägning av anställningsavtalet.","the resulting burden placed on employees can result in the termination of the employment contract.",0.96482412060302,0.87617122320626,"Den resulterande bördan på anställda kan leda till uppsägning av anställningskontraktet.","The resulting burden on employees can lead to termination of the employment contract.",0.83870967741935,0.56815286624204,"den resulterande börda som läggs på de anställda skulle kunna resultera i uppsägning av anställningsavtalet .","the resulting burden placed on employees could result in the termination of the employment contract .",1,0.9990234375
﻿en-sv,"courageous , he even manages to smile , talks to the strangers bustling around him .","modig, han ens lyckas smile, pratar med främlingar livliga runt honom.","brave, he even manages to smile, talk to strangers buzzing around him.",0.85714285714286,0.49145299145299,"modig, han lyckas till och med att le och pratar med de främlingar som omger honom.","brave, he even succeeds in laughing and talking to the strangers surrounding him.",0.59393939393939,0.19108280254777,"modig , att han ens klarar av att le , pratar med främlingar livliga runt honom .","brave , that he even manages to smile , talk with strangers bustling around him .",0.87272727272727,0.72287326388889
﻿en-sv,"but then everything is expensive .","men då allt är dyrt.","but then everything is expensive.",0.98507462686567,0.82033898305085,"men då är allt dyrt.","but then everything is expensive.",0.98507462686567,0.82033898305085,"men då allt är dyrt .","but then everything is expensive .",1,0.98148148148148
﻿en-sv,"right after that , I would focus on negotiations to ensure enough money for the whole football .","direkt efter det, skulle jag fokusera på förhandlingar för att säkerställa tillräckligt med pengar för hela fotbollen.","right after it, I would focus on negotiations to ensure sufficient funds for the whole of football.",0.85128205128205,0.69055568410962,"strax efter det skulle jag fokusera på förhandlingar för att säkerställa tillräckligt med pengar för hela fotbollen.","Soon after that I would focus on negotiations to ensure enough money for the whole football.",0.93617021276596,0.83470661672909,"direkt efter att jag skulle fokusera på förhandlingarna för att säkerställa tillräckligt med pengar för hela fotbollen .","directly after that I would focus on negotiations to ensure enough money for the entire football .",0.89690721649485,0.82247051520795
﻿en-sv,"70 per cent of items pawned at the city-state 's 200 pawn outlets are gold .","70 procent av objekt pantsatt på stadsstatens 200 bonde outlets är guld.","70% of items pawned at the City State's 200 pawn outlets is gold.",0.83687943262411,0.59713375796178,"70 procent av föremål som är bonde på stadens 200 bondeaffärer är guld.","70 percent of the landlord's objects on the city's 200 farms are gold.",0.64383561643836,0.30547250747433,"70 procent av artiklarna pantat på city-state 's 200 bonde butiker är guld .","70% of the articles pawned on the city-state's 200 pawn shops are gold .",0.77027027027027,0.52436708860759
﻿en-sv,"the police announced in a statement that a resident noticed the fire and saw two men fleeing .","Polisen meddelade i ett uttalande att bosatt märkte elden och såg två män flyr.","The police announced in a statement that a resident noticed the fire and saw the two men flee.",0.9468085106383,0.9418492887351,"Polisen meddelade i ett uttalande att en invånare märkte elden och såg två män fly.","The police announced in a statement that a resident noticed the fire and saw two men flying.",0.96774193548387,0.89298184357542,"polisen meddelade i ett uttalande att en person med hemvist märkt elden och såg två män som flyr .","police announced in a statement that a resident noticed the fire and saw two men fleeing .",0.97826086956522,0.94353482437997
﻿en-sv,"larger vehicles would be able to wait there in the event of oncoming traffic .","större fordon skulle kunna vänta där i händelse av mötande trafik.","larger vehicles could wait there in the event of oncoming traffic.",0.90277777777778,0.67568493150685,"större fordon skulle kunna vänta där i händelse av motkommande trafik.","Greater vehicles could wait there in the event of offensive traffic.",0.78082191780822,0.51369863013699,"större fordon skulle kunna vänta med det i händelse av mötande trafik .","larger vehicles would be able to wait with it in the event of oncoming traffic .",0.94936708860759,0.9225908906609
﻿en-sv,"we generally carry 70 kilos , so we get about 46,000 rupees a trip .","Vi utför vanligtvis 70 kilo, så vi får om 46 000 rupier en resa.","We typically perform 70 kilos, so we get about 46 000 rupees a trip.",0.82352941176471,0.59865771812081,"vi bär vanligtvis 70 kilo, så vi får cirka 46.000 rupier en resa.","We usually carry 70 kilos, so we get about 46,000 rupees a trip.",0.90909090909091,0.78148460960961,"vi har vanligen 70 kilo , så vi får ungefär 46 000 rupier för en resa .","we usually have 70 kilos , so we get about 46,000 rupees for a trip .",0.86131386861314,0.81860574473921
﻿en-sv,"Coulson told her : "" I 've got a story that we 're planning to run tomorrow that I really would like to speak to Charles about . ""","Coulson sade till henne: ”Jag har en historia som vi planerar att köra i morgon att jag verkligen skulle vilja tala med Charles om”.","Coulson said to her: ""I have a story that we plan to run in the morning that I would really like to talk to Charles about"".",0.76679841897233,0.42492302643644,"Coulson berättade för henne: ""Jag har en historia som vi planerar att springa imorgon som jag verkligen skulle vilja prata med Charles om.""","Coulson told her: ""I have a story we plan to run tomorrow that I really want to talk to Charles about.""",0.82403433476395,0.4680482956637,"Coulson sa till henne : ""jag har en berättelse som vi 're planerar att köra i morgon som jag verkligen skulle vilja tala med Charles om . ""","Coulson said to her : ""I have a story that we're planning to run tomorrow that I really would like to talk with Charles about . """,0.9034749034749,0.66546143250689
